Date,Month,Day,DayWeekNum,Hour,PRS,RAINF,RH,SR,TOUT,WSR,WDV,O3,PM10,PM2.5
26-mar-15,3,26,5,21,724.1,0,62,0,16.75,8.8,352,18,57,39
26-mar-15,3,26,5,22,724.6,0,59,0,16.52,10.4,355,27,63,14
26-mar-15,3,26,5,23,724.8,0,53,0,16.4,7.2,335,28,62,6
27-mar-15,3,27,6,0,725.1,0,59,0,15.4,3.4,9,22,41,11
27-mar-15,3,27,6,1,725.4,0,61,0,15.67,2.6,20,17,61,26
27-mar-15,3,27,6,2,725.3,0,63,0,15.55,1.5,196,7,58,11
27-mar-15,3,27,6,3,725.4,0,62,0,16.01,1.1,136,4,77,24
27-mar-15,3,27,6,4,725.4,0,62,0,16.15,3.3,35,4,101,17
27-mar-15,3,27,6,5,725.7,0,69,0,15.47,2.3,26,3,136,19
27-mar-15,3,27,6,6,726.1,0,65,0.001,14.87,2.3,332,3,134,34
27-mar-15,3,27,6,9,726.5,0,47,0.445,20.26,3.2,37,31,75,11
27-mar-15,3,27,6,10,726.3,0,42,0.599,20.97,4.1,57,42,66,8
27-mar-15,3,27,6,11,726,0,40,0.68,21.68,5,42,45,63,6
27-mar-15,3,27,6,12,725.3,0,38,0.73,22.42,6.1,93,50,61,12
27-mar-15,3,27,6,13,724.5,0,34,0.748,23.51,6,98,51,86,10
27-mar-15,3,27,6,14,723.6,0,31,0.689,24.59,5.7,105,52,64,8
27-mar-15,3,27,6,16,722.5,0,24,0.419,25.23,8.7,94,62,77,7
27-mar-15,3,27,6,17,722.5,0,26,0.233,24.88,10.7,117,74,92,17
27-mar-15,3,27,6,18,722.7,0,28,0.038,23.85,11.7,114,51,117,19
27-mar-15,3,27,6,19,723.3,0,29,0,22.39,11.5,108,29,110,27
27-mar-15,3,27,6,20,723.9,0,32,0,20.87,9.5,121,19,130,11
27-mar-15,3,27,6,21,724.4,0,33,0,20.41,8.4,119,19,95,20
27-mar-15,3,27,6,22,724.4,0,33,0,20.01,7.7,119,18,86,8
27-mar-15,3,27,6,23,724.4,0,37,0,19.13,8.8,108,17,81,9
28-mar-15,3,28,7,0,724.1,0,38,0,18.25,9.1,113,27,105,6
28-mar-15,3,28,7,1,723.8,0,39,0,17.18,5.1,102,25,49,17
28-mar-15,3,28,7,2,723.5,0,48,0,15.1,3.8,28,11,54,42
28-mar-15,3,28,7,3,723.3,0,53,0,13.94,2.8,351,13,102,41
28-mar-15,3,28,7,4,723.4,0,54,0,13.75,4.4,340,7,60,15
28-mar-15,3,28,7,5,723.4,0,57,0,12.9,3.9,319,4,64,10
28-mar-15,3,28,7,6,723.7,0,56,0.002,12.88,3.3,309,4,61,8
28-mar-15,3,28,7,7,723.8,0,56,0.099,14.62,4,319,6,65,10
28-mar-15,3,28,7,9,724.2,0,49,0.458,18.9,4.2,350,25,106,39
28-mar-15,3,28,7,10,724,0,42,0.613,21.68,3.6,20,34,104,41
28-mar-15,3,28,7,11,723.4,0,40,0.717,22.95,4.9,24,44,123,31
28-mar-15,3,28,7,12,722.7,0,38,0.765,24.2,6.9,93,49,95,19
28-mar-15,3,28,7,13,722,0,39,0.751,25.4,8.4,106,54,111,31
28-mar-15,3,28,7,14,721.2,0,39,0.679,26.19,10.8,107,68,111,10
28-mar-15,3,28,7,16,720.2,0,39,0.39,27.29,13.7,115,47,108,29
28-mar-15,3,28,7,17,720.2,0,39,0.215,27.19,13.5,108,42,90,11
28-mar-15,3,28,7,18,720.5,0,39,0.041,26.38,12.6,112,36,79,38
28-mar-15,3,28,7,19,720.9,0,42,0,24.93,10.1,111,23,100,26
28-mar-15,3,28,7,20,721.3,0,50,0,23.93,8.9,111,19,116,66
28-mar-15,3,28,7,21,721.7,0,54,0,22.21,7.7,83,12,116,27
28-mar-15,3,28,7,22,722.1,0,58,0,19.75,5.1,59,12,137,47
28-mar-15,3,28,7,23,722.3,0,64,0,18.14,4,83,13,88,26
29-mar-15,3,29,1,0,722.1,0,69,0,16.99,2.4,45,10,87,30
29-mar-15,3,29,1,1,721.7,0,72,0.001,16.58,3.4,22,5,85,23
29-mar-15,3,29,1,2,721.3,0,76,0,15.83,3.4,1,15,121,19
29-mar-15,3,29,1,3,721,0,77,0.001,15.61,3.2,321,6,62,24
29-mar-15,3,29,1,4,720.7,0,78,0.002,15.38,3.7,322,10,75,10
29-mar-15,3,29,1,5,720.9,0,80,0,15.03,3.5,322,8,61,6
29-mar-15,3,29,1,6,721.1,0,82,0.003,14.68,3,298,4,64,23
29-mar-15,3,29,1,7,721.2,0,80,0.101,17.58,1.4,3,8,69,23
29-mar-15,3,29,1,9,721.6,0,57,0.458,23.57,4.6,83,18,229,50
29-mar-15,3,29,1,10,721.7,0,49,0.607,25.47,6.2,50,33,195,68
29-mar-15,3,29,1,11,721.6,0,42,0.723,27.62,5.7,99,56,179,42
29-mar-15,3,29,1,12,721.1,0,41,0.773,28.35,8.9,121,76,155,39
29-mar-15,3,29,1,13,720.6,0,41,0.77,28.72,11.5,114,86,139,33
29-mar-15,3,29,1,14,720.1,0,41,0.699,29.17,13.5,105,89,115,23
29-mar-15,3,29,1,15,719.6,0,40,0.577,29.54,15.4,107,72,126,37
29-mar-15,3,29,1,16,719.5,0,40,0.414,29.67,15.6,108,48,143,22
29-mar-15,3,29,1,17,719.6,0,46,0.224,29.32,14,107,38,93,24
29-mar-15,3,29,1,18,719.8,0,49,0.045,28.29,14.3,107,34,77,32
29-mar-15,3,29,1,19,720.3,0,50,0,26.9,11.8,112,26,92,6
29-mar-15,3,29,1,20,720.9,0,56,0,25.72,9,107,20,86,12
29-mar-15,3,29,1,21,721.4,0,61,0,24.17,7.8,95,16,95,5
29-mar-15,3,29,1,22,721.6,0,72,0,21.77,7.4,97,18,96,64
29-mar-15,3,29,1,23,721.6,0,78,0,19.94,6.4,87,19,91,19
30-mar-15,3,30,2,0,721.4,0,83,0,18.62,3.3,19,15,84,17
30-mar-15,3,30,2,1,721.1,0,84,0,18.35,4.6,26,13,71,16
30-mar-15,3,30,2,3,720.6,0,89,0,16.75,1.8,4,19,55,31
30-mar-15,3,30,2,5,720.7,0,89,0,16.76,3.9,323,6,47,13
30-mar-15,3,30,2,6,721.2,0,90,0.004,16.18,4.1,347,4,59,18
30-mar-15,3,30,2,8,721.8,0,82,0.282,19.76,5.6,320,12,119,5
30-mar-15,3,30,2,9,722.2,0,75,0.463,21.76,6.1,340,18,104,8
30-mar-15,3,30,2,10,722.4,0,69,0.613,23.71,5.1,15,30,119,20
30-mar-15,3,30,2,11,722.5,0,61,0.7,25.83,5.1,67,39,102,55
30-mar-15,3,30,2,12,722.1,0,55,0.771,26.59,8,106,53,103,34
30-mar-15,3,30,2,13,721.4,0,52,0.755,28.09,9.2,92,59,95,9
30-mar-15,3,30,2,14,720.6,0,50,0.69,28.62,12.9,98,88,123,54
30-mar-15,3,30,2,15,719.9,0,42,0.579,29.39,15.9,111,52,177,46
30-mar-15,3,30,2,16,719.6,0,45,0.406,29.62,14.9,107,42,134,21
30-mar-15,3,30,2,17,719.7,0,49,0.223,28.78,14.3,96,32,98,27
30-mar-15,3,30,2,18,719.9,0,48,0.046,27.71,13.3,91,28,111,11
30-mar-15,3,30,2,19,720.4,0,49,0,26.67,8.2,102,19,120,33
30-mar-15,3,30,2,20,720.9,0,55,0,25.65,11.3,111,18,117,18
30-mar-15,3,30,2,21,721.2,0,72,0,23.58,14.5,112,20,110,49
30-mar-15,3,30,2,22,721.3,0,82,0,21.95,14.3,104,19,106,47
30-mar-15,3,30,2,23,721,0,87,0,20.86,13.5,104,20,101,31
31-mar-15,3,31,3,0,720.9,0,89,0,20.17,8.7,88,19,72,16
31-mar-15,3,31,3,1,720.4,0,91,0,19.63,7.4,96,18,68,13
31-mar-15,3,31,3,2,719.9,0,93,0,19.21,6.6,94,18,62,7
31-mar-15,3,31,3,3,719.5,0,94,0,18.98,6.1,82,18,90,9
31-mar-15,3,31,3,4,719.3,0,94,0,19.03,4.9,85,18,65,8
31-mar-15,3,31,3,5,719.6,0,94,0,19.04,4.2,51,16,87,72
31-mar-15,3,31,3,7,720.3,0,93,0.036,18.88,4.6,73,10,112,37
31-mar-15,3,31,3,8,720.7,0,92,0.097,19.34,5.1,70,14,97,69
31-mar-15,3,31,3,9,720.7,0,88,0.149,20.1,5.3,86,16,95,48
31-mar-15,3,31,3,10,720.8,0,80,0.253,21.33,4.9,65,22,121,38
31-mar-15,3,31,3,11,720.6,0,76,0.231,22.17,5.3,72,26,112,15
31-mar-15,3,31,3,12,720.1,0,72,0.219,23.02,4.2,38,35,95,29
31-mar-15,3,31,3,13,719.6,0,71,0.205,23.05,5.2,12,36,80,24
31-mar-15,3,31,3,14,719,0,68,0.345,23.77,7,67,39,97,20
31-mar-15,3,31,3,15,718.3,0,65,0.34,24.29,8.9,107,41,104,21
31-mar-15,3,31,3,16,717.9,0,65,0.231,24.3,8.9,103,42,98,51
31-mar-15,3,31,3,17,717.9,0,65,0.079,23.94,8.7,109,36,107,69
31-mar-15,3,31,3,18,717.9,0,69,0.031,23.35,8.6,101,25,95,24
31-mar-15,3,31,3,19,718,0,72,0,22.77,8.1,102,18,123,36
31-mar-15,3,31,3,20,718.3,0,73,0,22.41,6.4,112,10,116,51
31-mar-15,3,31,3,21,718.5,0,76,0,21.97,5.5,121,7,132,37
31-mar-15,3,31,3,22,718.5,0,76,0,22.06,7.8,128,14,125,7
31-mar-15,3,31,3,23,718.3,0,76,0,22.05,8.4,126,17,90,32
01-abr-15,4,1,4,0,718,0,79,0,21.42,7.8,102,19,76,31
01-abr-15,4,1,4,1,717.3,0,84,0,20.7,8.1,112,16,82,30
01-abr-15,4,1,4,2,716.6,0,88,0,19.93,5.8,81,14,103,33
01-abr-15,4,1,4,3,716.4,0,92,0,18.92,4,42,13,68,58
01-abr-15,4,1,4,4,716.1,0,94,0,18.98,3.4,21,11,57,21
01-abr-15,4,1,4,5,716.2,0,94,0,19.12,3.3,36,9,96,19
01-abr-15,4,1,4,8,718.1,0,94,0.102,19.48,6.4,352,9,100,27
01-abr-15,4,1,4,11,718,0,67,0.535,25.66,7.5,30,35,61,19
01-abr-15,4,1,4,12,717.5,0,72,0.56,24.76,11.8,103,30,77,50
01-abr-15,4,1,4,13,716.8,0,73,0.527,24.7,14.5,108,32,111,17
01-abr-15,4,1,4,14,716.4,0,72,0.641,24.77,14.3,116,35,114,44
01-abr-15,4,1,4,15,716,0,69,0.517,25.66,13.1,126,39,112,19
01-abr-15,4,1,4,16,715.7,0,67,0.354,26.04,12.7,115,40,99,34
01-abr-15,4,1,4,17,715.8,0,67,0.179,25.8,11.8,121,47,94,67
01-abr-15,4,1,4,18,716.2,0,70,0.038,25.07,11.1,116,41,107,52
01-abr-15,4,1,4,19,716.7,0,71,0,24.43,8.8,103,37,117,10
01-abr-15,4,1,4,20,716.9,0,73,0,24.06,6.8,97,31,135,51
01-abr-15,4,1,4,21,717.5,0,74,0,23.65,4.1,94,22,163,54
01-abr-15,4,1,4,22,717.9,0,78,0,22.54,1.2,50,3,204,42
01-abr-15,4,1,4,23,717.9,0,79,0,22.16,4.1,73,5,208,68
02-abr-15,4,2,5,0,717.9,0,84,0,21.34,6.9,94,12,161,96
02-abr-15,4,2,5,1,717.7,0,89,0,20.49,3.6,97,12,118,64
02-abr-15,4,2,5,2,717.4,0,91,0,19.72,3.3,30,6,123,27
02-abr-15,4,2,5,3,717.3,0,93,0,18.96,3.6,16,6,97,39
02-abr-15,4,2,5,4,717.3,0,95,0,18.57,3.6,349,7,89,46
02-abr-15,4,2,5,5,717.4,0,96,0,18.5,3.2,312,7,115,44
02-abr-15,4,2,5,6,717.9,0,96,0.001,19.06,4.2,324,9,124,66
02-abr-15,4,2,5,7,718.3,0,96,0.067,19.87,3,282,8,158,47
02-abr-15,4,2,5,8,718.7,0,91,0.205,21.55,4.3,304,15,118,18
02-abr-15,4,2,5,9,718.9,0,80,0.386,23.43,4.6,333,19,106,12
02-abr-15,4,2,5,10,718.8,0,68,0.553,26.6,3.7,315,37,191,41
02-abr-15,4,2,5,11,718.4,0,57,0.65,28.74,3.9,56,59,203,33
02-abr-15,4,2,5,12,717.9,0,52,0.732,29.73,6.9,95,78,180,35
02-abr-15,4,2,5,13,717.3,0,58,0.733,29.72,9.9,99,59,161,7
02-abr-15,4,2,5,14,716.7,0,57,0.669,29.87,12.7,97,81,147,26
02-abr-15,4,2,5,15,716.1,0,51,0.553,30.47,13.1,102,65,172,80
02-abr-15,4,2,5,16,715.9,0,50,0.387,30.72,13.4,105,61,133,40
02-abr-15,4,2,5,17,716,0,49,0.211,30.58,14.3,108,40,129,47
02-abr-15,4,2,5,18,716.2,0,54,0.042,29.65,13.9,108,30,96,36
02-abr-15,4,2,5,19,716.6,0,57,0,28.59,11.5,107,22,107,48
02-abr-15,4,2,5,20,717.1,0,62,0,27.45,10.8,110,15,111,44
02-abr-15,4,2,5,21,717.7,0,69,0,26.12,12.5,108,15,105,20
02-abr-15,4,2,5,22,718.1,0,79,0,24.37,14.4,104,19,106,24
02-abr-15,4,2,5,23,718.1,0,86,0,23.11,11.7,107,15,92,72
03-abr-15,4,3,6,0,717.9,0,90,0,22.33,9,104,14,79,73
03-abr-15,4,3,6,1,717.5,0,92,0,21.74,6.8,104,15,76,24
03-abr-15,4,3,6,2,717.1,0,93,0,21.26,4.8,94,15,125,34
03-abr-15,4,3,6,3,716.8,0,94,0,20.88,2.6,72,13,71,45
03-abr-15,4,3,6,4,716.9,0,95,0,20.69,2.5,25,14,121,23
03-abr-15,4,3,6,6,717.4,0,95,0,20.87,3.4,51,12,76,11
03-abr-15,4,3,6,7,717.8,0,94,0.014,21.11,3.3,40,9,65,31
03-abr-15,4,3,6,8,718.1,0,91,0.053,21.5,3.6,26,12,88,24
03-abr-15,4,3,6,9,718.4,0,87,0.151,22.38,4.1,10,15,82,53
03-abr-15,4,3,6,10,718.7,0,81,0.307,23.92,5.4,312,19,84,7
03-abr-15,4,3,6,11,718.8,0,75,0.683,25.54,5.6,7,33,67,10
03-abr-15,4,3,6,12,718.3,0,69,0.747,27.18,6.1,51,46,57,45
03-abr-15,4,3,6,13,717.7,0,65,0.713,28.03,6.8,55,56,78,39
03-abr-15,4,3,6,14,717.2,0,62,0.651,29.16,7.4,60,62,109,35
03-abr-15,4,3,6,15,716.9,0,60,0.52,30.24,6,56,48,96,39
03-abr-15,4,3,6,16,716.9,0,59,0.354,30.52,6.1,43,46,75,59
03-abr-15,4,3,6,17,717.3,0,63,0.162,29.67,7.1,77,42,60,59
03-abr-15,4,3,6,18,718,0,65,0.023,28.53,9.9,108,37,119,84
03-abr-15,4,3,6,19,718.8,0,68,0,27.72,11.6,103,27,99,41
03-abr-15,4,3,6,20,719.5,0,69,0,27.45,9.2,103,21,110,46
03-abr-15,4,3,6,21,720.3,0,70,0,27.23,6.1,110,18,100,22
03-abr-15,4,3,6,22,720.7,0,71,0,26.86,3.4,76,18,109,48
03-abr-15,4,3,6,23,721,0.01,78,0,25.57,10,101,18,109,73
04-abr-15,4,4,7,0,721.1,0.04,87,0,24.04,9.1,107,16,66,28
04-abr-15,4,4,7,1,721.2,0.11,90,0,23.14,8.8,109,15,69,40
04-abr-15,4,4,7,2,720.9,0,93,0,22.31,8.9,109,13,30,10
04-abr-15,4,4,7,3,720.8,0.01,94,0,21.85,10.8,110,11,115,41
04-abr-15,4,4,7,4,720.9,0.08,95,0,21.36,9.3,122,14,54,22
04-abr-15,4,4,7,5,721.2,0.12,96,0,21.19,7.7,120,14,102,36
04-abr-15,4,4,7,7,723.3,0.06,95,0.004,17.8,14,360,21,129,12
04-abr-15,4,4,7,10,725.1,0.03,92,0.092,16.25,11.8,348,24,16,10
04-abr-15,4,4,7,11,725.4,0.02,93,0.123,16.06,8.9,343,24,16,14
04-abr-15,4,4,7,12,725.3,0.02,93,0.097,15.63,8.5,357,24,24,11
04-abr-15,4,4,7,13,724.7,0,94,0.129,15.25,8.5,4,25,20,6
04-abr-15,4,4,7,16,722.8,0.03,94,0.039,14.69,8.4,357,19,30,22
04-abr-15,4,4,7,17,722.9,0.02,95,0.018,14.28,8.7,352,17,31,10
04-abr-15,4,4,7,18,723.1,0.02,96,0.004,13.97,7.4,347,16,32,12
04-abr-15,4,4,7,19,723.4,0.03,96,0,13.82,5,4,15,30,12
04-abr-15,4,4,7,20,723.5,0.03,96,0,13.93,4.8,6,10,36,34
04-abr-15,4,4,7,22,723.4,0,96,0,14.53,8.7,101,20,50,7
05-abr-15,4,5,1,4,721.4,0.01,96,0,14.09,4.8,336,20,25,5
05-abr-15,4,5,1,9,720.5,0,96,0.235,16.19,7.7,123,16,37,29
05-abr-15,4,5,1,10,719.9,0,93,0.304,17.59,7.8,113,21,42,28
05-abr-15,4,5,1,11,719.1,0,84,0.586,19.55,8.2,112,33,43,10
05-abr-15,4,5,1,12,718.2,0,76,0.739,21.57,8.9,114,37,40,8
05-abr-15,4,5,1,13,717.6,0,74,0.627,22.57,7.6,109,40,39,19
05-abr-15,4,5,1,14,716.6,0,72,0.58,24.01,7.9,103,43,39,33
05-abr-15,4,5,1,15,715.9,0,68,0.399,25.2,9.1,102,36,42,9
05-abr-15,4,5,1,16,715.5,0,68,0.258,25.33,10.3,100,30,66,42
05-abr-15,4,5,1,17,715.5,0,70,0.156,25.14,11.3,102,27,72,26
05-abr-15,4,5,1,18,715.6,0,73,0.04,24.6,7,91,19,67,30
05-abr-15,4,5,1,19,715.7,0,77,0.002,23.63,6.4,87,13,69,28
05-abr-15,4,5,1,20,716.1,0,81,0.001,22.97,7.9,90,10,92,35
05-abr-15,4,5,1,21,716.6,0,84,0,22.49,9.9,98,12,84,36
05-abr-15,4,5,1,22,717,0,88,0,21.82,10.8,99,12,88,41
05-abr-15,4,5,1,23,716.8,0,92,0,21.25,7.5,103,10,63,22
06-abr-15,4,6,2,0,716.8,0,93,0,20.8,4.1,87,10,79,15
06-abr-15,4,6,2,1,716.6,0,94,0,20.47,3,72,10,80,21
06-abr-15,4,6,2,2,716.3,0,95,0,20.22,4.6,93,10,80,25
06-abr-15,4,6,2,3,716.1,0,95,0,20.01,4.9,101,10,110,32
06-abr-15,4,6,2,4,716.2,0,96,0,19.67,5.4,103,9,86,21
06-abr-15,4,6,2,5,716.4,0,96,0,19.53,3.3,101,6,94,21
06-abr-15,4,6,2,6,717,0,96,0,19.46,2.7,40,4,111,24
06-abr-15,4,6,2,7,717.8,0,96,0.011,19.46,3.6,29,5,80,19
06-abr-15,4,6,2,8,718.3,0,96,0.032,19.58,3.4,70,7,74,33
06-abr-15,4,6,2,9,718.5,0,96,0.031,19.78,4.2,109,8,58,11
06-abr-15,4,6,2,10,718.8,0.04,96,0.071,20.16,1.8,76,7,82,27
06-abr-15,4,6,2,11,718.8,0,96,0.14,21.6,3.4,109,11,71,7
06-abr-15,4,6,2,12,718.5,0,93,0.31,22.75,7.6,105,23,27,27
06-abr-15,4,6,2,13,718.1,0,82,0.421,24.16,7.9,106,28,112,20
06-abr-15,4,6,2,14,717.5,0,78,0.45,24.87,8.2,92,30,103,15
06-abr-15,4,6,2,15,716.9,0,75,0.323,25.23,8.9,111,40,86,26
06-abr-15,4,6,2,16,716.8,0,76,0.225,25.06,10.2,120,30,100,55
06-abr-15,4,6,2,17,716.9,0,74,0.115,24.84,9.9,117,29,91,16
06-abr-15,4,6,2,18,717,0,74,0.026,24.46,6.6,106,22,82,28
06-abr-15,4,6,2,19,717.1,0,76,0.002,24.01,6.3,97,12,133,59
06-abr-15,4,6,2,20,717.8,0,81,0.003,23.11,3.9,48,3,142,86
06-abr-15,4,6,2,21,718.2,0,84,0,22.01,1,356,3,169,40
06-abr-15,4,6,2,22,718.6,0,86,0,21.91,2.5,44,3,191,50
06-abr-15,4,6,2,23,718.7,0,85,0,22.49,5.5,88,5,199,19
07-abr-15,4,7,3,0,718.6,0,87,0,22.08,5,107,12,132,20
07-abr-15,4,7,3,1,718,0,89,0,21.22,3.9,99,12,73,20
07-abr-15,4,7,3,2,717.9,0,93,0,20.42,3.5,26,7,88,61
07-abr-15,4,7,3,3,717.6,0,94,0,20.23,1.8,88,11,100,12
07-abr-15,4,7,3,4,717.4,0,95,0,19.92,3.4,71,9,72,21
07-abr-15,4,7,3,5,717.5,0,95,0,19.56,3.8,67,7,75,39
07-abr-15,4,7,3,6,717.7,0,96,0.001,19.22,4.9,103,5,109,24
07-abr-15,4,7,3,7,718.4,0,96,0.014,18.95,4.4,68,4,75,33
07-abr-15,4,7,3,8,718.8,0,96,0.071,18.87,2.7,71,6,95,18
07-abr-15,4,7,3,9,719.2,0,96,0.13,19.98,1.9,38,9,142,16
07-abr-15,4,7,3,10,719.4,0,96,0.179,21.29,2.5,31,13,141,42
07-abr-15,4,7,3,11,719.5,0,92,0.181,21.89,3.2,52,21,106,51
07-abr-15,4,7,3,12,719.5,0,85,0.31,22.81,3.4,64,34,135,33
07-abr-15,4,7,3,13,719,0,76,0.395,24.92,3,77,44,92,43
07-abr-15,4,7,3,14,718.5,0,71,0.566,25.83,7.5,119,64,115,40
07-abr-15,4,7,3,15,718.1,0,71,0.408,26.19,9.2,114,59,97,74
07-abr-15,4,7,3,16,717.7,0,68,0.279,26.38,12,117,36,86,35
07-abr-15,4,7,3,17,717.9,0,68,0.131,26.07,11.9,121,26,64,24
07-abr-15,4,7,3,18,717.9,0,69,0.045,25.64,9.1,115,21,130,37
07-abr-15,4,7,3,19,717.9,0,71,0,25.09,8.3,106,16,108,35
07-abr-15,4,7,3,20,718.2,0,75,0,24.44,6.6,102,8,162,50
07-abr-15,4,7,3,23,718.5,0,84,0.002,21.99,9.8,101,9,149,34
08-abr-15,4,8,4,0,718.4,0,86,0.019,20.94,6,92,8,111,24
08-abr-15,4,8,4,2,717.9,0,90,0.014,19.59,1.3,22,7,87,45
08-abr-15,4,8,4,4,717.4,0,93,0.015,19.19,2.9,27,7,65,26
08-abr-15,4,8,4,5,717.4,0,94,0.093,19.03,3.8,27,5,88,54
08-abr-15,4,8,4,6,717.7,0,95,0.042,18.99,1.4,33,3,120,42
08-abr-15,4,8,4,7,717.8,0,96,0.079,19.12,1.7,64,3,73,15
08-abr-15,4,8,4,8,718,0,96,0.06,19.57,3.6,58,5,72,36
08-abr-15,4,8,4,9,718.2,0,96,0.058,19.92,3.4,70,7,125,42
08-abr-15,4,8,4,10,718.3,0,95,0.067,20.24,3,34,8,115,37
08-abr-15,4,8,4,11,718.3,0,93,0.121,21.53,2.9,105,13,115,45
08-abr-15,4,8,4,12,717.8,0,89,0.125,21.43,4.7,79,13,112,70
08-abr-15,4,8,4,13,717.2,0,86,0.232,22.19,5.6,102,18,165,68
08-abr-15,4,8,4,14,716.5,0,79,0.52,24.41,5.7,121,41,153,16
08-abr-15,4,8,4,15,715.8,0,71,0.453,26.03,8.4,123,39,128,41
08-abr-15,4,8,4,16,715.3,0,70,0.299,26.4,10.4,122,31,91,14
08-abr-15,4,8,4,17,715.1,0,69,0.17,26.61,10.5,122,28,87,11
08-abr-15,4,8,4,18,714.9,0,71,0.041,26.15,8.2,119,22,68,28
08-abr-15,4,8,4,19,715.2,0,74,0,25.46,6,92,13,128,33
08-abr-15,4,8,4,20,715.9,0,78,0,24.84,4.1,37,5,196,60
08-abr-15,4,8,4,21,717.7,0.01,81,0,24.42,4.4,8,3,178,75
08-abr-15,4,8,4,22,716.4,0.01,88,0.011,22.95,6.6,51,5,185,93
08-abr-15,4,8,4,23,717.4,0.04,87,0.001,22.36,5.1,98,11,94,21
09-abr-15,4,9,5,0,718.7,0.04,89,0,21.75,2.7,331,7,87,42
09-abr-15,4,9,5,1,718.4,0.02,92,0.011,21.26,1.4,152,5,83,50
09-abr-15,4,9,5,2,716.8,0,92,0.003,21.5,10.2,133,8,68,25
09-abr-15,4,9,5,3,715.6,0,89,0,21.55,9.6,119,10,58,12
